run_id,sample_id,question_type,difficulty,modalities,strategy,k,expected_evidence_count,hit_evidence_count,hit_at_k,recall_at_k,mrr,context_precision,context_recall,latency_ms,returned_chunks,chunk_ids,content_types,hit_evidence_ids,question,target_content_types,candidate_space,filtered_candidate_space,candidate_space_reduction,router_route,expected_content_types,content_type_precision,is_multimodal_target
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,router_metadata_filter,3,2,2,1,1.0,1.0,0.6667,1.0,734.11,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,router_metadata_filter,5,2,2,1,1.0,1.0,0.4,1.0,734.11,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_unfiltered,1,2,1,1,0.5,1.0,1.0,0.5,0.93,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_unfiltered,3,2,1,1,0.5,1.0,0.3333,0.5,0.93,3,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_unfiltered,5,2,1,1,0.5,1.0,0.2,0.5,0.93,5,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | table,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_metadata_filtered,1,2,1,1,0.5,1.0,1.0,0.5,0.72,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_metadata_filtered,3,2,1,1,0.5,1.0,0.3333,0.5,0.72,3,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_metadata_filtered,5,2,2,1,1.0,1.0,0.4,1.0,0.72,5,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-001,text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,vector_unfiltered,1,2,0,0,0.0,0.0,0.0,0.0,689.64,1,doc_004_pipeline_inspection-chunk-001,table,,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,0.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,vector_unfiltered,3,2,2,1,1.0,0.5,0.6667,1.0,689.64,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,0.6667,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,vector_unfiltered,5,2,2,1,1.0,0.5,0.4,1.0,689.64,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000,table | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,vector_metadata_post_filter,1,2,1,1,0.5,1.0,1.0,0.5,731.38,1,doc_002_safety_rules-chunk-001,text,E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,vector_metadata_post_filter,3,2,2,1,1.0,1.0,0.6667,1.0,731.38,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,vector_metadata_post_filter,5,2,2,1,1.0,1.0,0.4,1.0,731.38,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf_unfiltered,1,2,1,1,0.5,1.0,1.0,0.5,690.63,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf_unfiltered,3,2,1,1,0.5,1.0,0.3333,0.5,690.63,3,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000,text | table | text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,0.6667,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf_unfiltered,5,2,2,1,1.0,1.0,0.4,1.0,690.63,5,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-000,text | table | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf_metadata_filtered,1,2,1,1,0.5,1.0,1.0,0.5,732.15,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf_metadata_filtered,3,2,2,1,1.0,1.0,0.6667,1.0,732.15,3,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001,text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf_metadata_filtered,5,2,2,1,1.0,1.0,0.4,1.0,732.15,5,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001,text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,router_metadata_filter,1,2,1,1,0.5,1.0,1.0,0.5,690.63,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,router_metadata_filter,3,2,1,1,0.5,1.0,0.3333,0.5,690.63,3,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000,text | table | text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,unfiltered_text_default,text,0.6667,False
metadata_filter_ablation_v0_001,EVAL-0012,cross_document,hard,text,router_metadata_filter,5,2,2,1,1.0,1.0,0.4,1.0,690.63,5,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-000,text | table | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?,all,14,14,0.0,unfiltered_text_default,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,0.87,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,0.87,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,0.87,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_metadata_filtered,1,1,1,1,1.0,1.0,1.0,1.0,0.68,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_metadata_filtered,3,1,1,1,1.0,1.0,0.3333,1.0,0.68,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_metadata_filtered,5,1,1,1,1.0,1.0,0.2,1.0,0.68,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,vector_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,676.82,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,vector_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,676.82,3,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,vector_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,676.82,5,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,vector_metadata_post_filter,1,1,1,1,1.0,1.0,1.0,1.0,723.92,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,vector_metadata_post_filter,3,1,1,1,1.0,1.0,0.3333,1.0,723.92,3,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,vector_metadata_post_filter,5,1,1,1,1.0,1.0,0.2,1.0,723.92,5,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,677.75,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,677.75,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,677.75,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf_metadata_filtered,1,1,1,1,1.0,1.0,1.0,1.0,724.65,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf_metadata_filtered,3,1,1,1,1.0,1.0,0.3333,1.0,724.65,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf_metadata_filtered,5,1,1,1,1.0,1.0,0.2,1.0,724.65,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,router_metadata_filter,1,1,1,1,1.0,1.0,1.0,1.0,677.75,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,router_metadata_filter,3,1,1,1,1.0,1.0,0.3333,1.0,677.75,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0013,entity_relation,easy,text,router_metadata_filter,5,1,1,1,1.0,1.0,0.2,1.0,677.75,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,0.78,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,0.78,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,0.78,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_metadata_filtered,1,2,2,1,1.0,1.0,1.0,1.0,0.64,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_metadata_filtered,3,2,2,1,1.0,1.0,0.3333,1.0,0.64,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_metadata_filtered,5,2,2,1,1.0,1.0,0.2,1.0,0.64,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,vector_unfiltered,1,2,0,0,0.0,0.0,0.0,0.0,717.02,1,doc_003_incident_report-chunk-000,text,,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,vector_unfiltered,3,2,2,1,1.0,0.5,0.3333,1.0,717.02,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,vector_unfiltered,5,2,2,1,1.0,0.5,0.2,1.0,717.02,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,vector_metadata_post_filter,1,2,0,0,0.0,0.0,0.0,0.0,734.84,1,doc_003_incident_report-chunk-000,text,,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,vector_metadata_post_filter,3,2,2,1,1.0,0.5,0.3333,1.0,734.84,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,vector_metadata_post_filter,5,2,2,1,1.0,0.5,0.2,1.0,734.84,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,717.86,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,717.86,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,717.86,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf_metadata_filtered,1,2,2,1,1.0,1.0,1.0,1.0,735.52,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf_metadata_filtered,3,2,2,1,1.0,1.0,0.3333,1.0,735.52,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf_metadata_filtered,5,2,2,1,1.0,1.0,0.2,1.0,735.52,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,router_metadata_filter,1,2,2,1,1.0,1.0,1.0,1.0,717.86,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,router_metadata_filter,3,2,2,1,1.0,1.0,0.3333,1.0,717.86,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0014,causal_reasoning,medium,text,router_metadata_filter,5,2,2,1,1.0,1.0,0.2,1.0,717.86,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_unfiltered,1,4,1,1,0.25,1.0,1.0,0.25,0.81,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_unfiltered,3,4,1,1,0.25,1.0,0.3333,0.25,0.81,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_unfiltered,5,4,1,1,0.25,1.0,0.2,0.25,0.81,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_metadata_filtered,1,4,1,1,0.25,1.0,1.0,0.25,0.67,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_metadata_filtered,3,4,1,1,0.25,1.0,0.3333,0.25,0.67,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_metadata_filtered,5,4,1,1,0.25,1.0,0.2,0.25,0.67,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,vector_unfiltered,1,4,1,1,0.25,1.0,1.0,0.25,700.69,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
