run_id,sample_id,question_type,difficulty,modalities,strategy,k,expected_evidence_count,hit_evidence_count,hit_at_k,recall_at_k,mrr,context_precision,context_recall,latency_ms,returned_chunks,chunk_ids,content_types,hit_evidence_ids,question
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25,3,2,1,1,0.5,1.0,0.3333,0.5,0.82,3,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25,5,2,1,1,0.5,1.0,0.2,0.5,0.82,5,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | table,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25,10,2,2,1,1.0,1.0,0.2,1.0,0.82,10,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-002,text | text | text | text | table | text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,vector,1,2,0,0,0.0,0.0,0.0,0.0,721.69,1,doc_004_pipeline_inspection-chunk-001,table,,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,vector,3,2,2,1,1.0,0.5,0.6667,1.0,721.69,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,vector,5,2,2,1,1.0,0.5,0.4,1.0,721.69,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000,table | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,vector,10,2,2,1,1.0,0.5,0.2,1.0,721.69,10,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-000,table | text | text | text | text | text | image | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,graph,1,2,1,1,0.5,1.0,1.0,0.5,838.71,1,doc_002_safety_rules-chunk-001,text,E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,graph,3,2,2,1,1.0,1.0,0.6667,1.0,838.71,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,graph,5,2,2,1,1.0,1.0,0.4,1.0,838.71,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-002,text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,graph,10,2,2,1,1.0,1.0,0.2,1.0,838.71,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-003,text | text | text | text | text | text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf,1,2,1,1,0.5,1.0,1.0,0.5,722.58,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf,3,2,1,1,0.5,1.0,0.3333,0.5,722.58,3,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000,text | table | text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf,5,2,2,1,1.0,1.0,0.4,1.0,722.58,5,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-000,text | table | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_rrf,10,2,2,1,1.0,1.0,0.2,1.0,722.58,10,doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-000,text | table | text | text | text | text | text | text | image | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_graph_rrf,1,2,1,1,0.5,1.0,1.0,0.5,1561.29,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_graph_rrf,3,2,2,1,1.0,1.0,0.6667,1.0,1561.29,3,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001,text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_graph_rrf,5,2,2,1,1.0,1.0,0.4,1.0,1561.29,5,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25_vector_graph_rrf,10,2,2,1,1.0,1.0,0.2,1.0,1561.29,10,doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001,text | text | text | text | text | text | table | text | text | text,E1 | E2,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25,1,1,1,1,1.0,1.0,1.0,1.0,0.86,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25,3,1,1,1,1.0,1.0,0.3333,1.0,0.86,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25,5,1,1,1,1.0,1.0,0.2,1.0,0.86,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25,10,1,1,1,1.0,1.0,0.1,1.0,0.86,10,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-003 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | text | text | text | text | text | table,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,vector,1,1,1,1,1.0,1.0,1.0,1.0,710.12,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,vector,3,1,1,1,1.0,1.0,0.3333,1.0,710.12,3,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,vector,5,1,1,1,1.0,1.0,0.2,1.0,710.12,5,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,vector,10,1,1,1,1.0,1.0,0.1,1.0,710.12,10,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-000,text | text | text | text | text | text | text | table | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,graph,1,1,1,1,1.0,1.0,1.0,1.0,738.73,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,graph,3,1,1,1,1.0,1.0,0.3333,1.0,738.73,3,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,graph,5,1,1,1,1.0,1.0,0.2,1.0,738.73,5,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,graph,10,1,1,1,1.0,1.0,0.1,1.0,738.73,10,doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-003,text | text | text | text | text | text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf,1,1,1,1,1.0,1.0,1.0,1.0,711.03,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf,3,1,1,1,1.0,1.0,0.3333,1.0,711.03,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf,5,1,1,1,1.0,1.0,0.2,1.0,711.03,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_rrf,10,1,1,1,1.0,1.0,0.1,1.0,711.03,10,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002,text | text | text | text | text | text | text | table | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_graph_rrf,1,1,1,1,1.0,1.0,1.0,1.0,1449.76,1,doc_002_safety_rules-chunk-002,text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_graph_rrf,3,1,1,1,1.0,1.0,0.3333,1.0,1449.76,3,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000,text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_graph_rrf,5,1,1,1,1.0,1.0,0.2,1.0,1449.76,5,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001,text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0013,entity_relation,easy,text,bm25_vector_graph_rrf,10,1,1,1,1.0,1.0,0.1,1.0,1449.76,10,doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-003,text | text | text | text | text | text | text | text | text | text,E1,Which components must be inspected after an abnormal temperature report from Sensor T-200?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25,1,2,2,1,1.0,1.0,1.0,1.0,0.78,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25,3,2,2,1,1.0,1.0,0.3333,1.0,0.78,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25,5,2,2,1,1.0,1.0,0.2,1.0,0.78,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25,10,2,2,1,1.0,1.0,0.1,1.0,0.78,10,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-000,text | text | text | text | text | text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,vector,1,2,0,0,0.0,0.0,0.0,0.0,666.56,1,doc_003_incident_report-chunk-000,text,,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,vector,3,2,2,1,1.0,0.5,0.3333,1.0,666.56,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,vector,5,2,2,1,1.0,0.5,0.2,1.0,666.56,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,vector,10,2,2,1,1.0,0.5,0.1,1.0,666.56,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | text | text | text | text | text | table,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,graph,1,2,0,0,0.0,0.0,0.0,0.0,755.67,1,doc_003_incident_report-chunk-000,text,,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,graph,3,2,2,1,1.0,0.5,0.3333,1.0,755.67,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,graph,5,2,2,1,1.0,0.5,0.2,1.0,755.67,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,graph,10,2,2,1,1.0,0.5,0.1,1.0,755.67,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-003 | doc_001_equipment-chunk-000,text | text | text | text | text | text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf,1,2,2,1,1.0,1.0,1.0,1.0,667.39,1,doc_003_incident_report-chunk-003,text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf,3,2,2,1,1.0,1.0,0.3333,1.0,667.39,3,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf,5,2,2,1,1.0,1.0,0.2,1.0,667.39,5,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_rrf,10,2,2,1,1.0,1.0,0.1,1.0,667.39,10,doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-000,text | text | text | text | text | text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_graph_rrf,1,2,0,0,0.0,0.0,0.0,0.0,1423.06,1,doc_003_incident_report-chunk-000,text,,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_graph_rrf,3,2,2,1,1.0,0.5,0.3333,1.0,1423.06,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_graph_rrf,5,2,2,1,1.0,0.5,0.2,1.0,1423.06,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0014,causal_reasoning,medium,text,bm25_vector_graph_rrf,10,2,2,1,1.0,0.5,0.1,1.0,1423.06,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-000,text | text | text | text | text | text | text | text | text | text,E1 | E2,What maintenance action resolved the abnormal temperature in IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25,1,4,1,1,0.25,1.0,1.0,0.25,0.79,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25,3,4,1,1,0.25,1.0,0.3333,0.25,0.79,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25,5,4,1,1,0.25,1.0,0.2,0.25,0.79,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25,10,4,3,1,0.75,1.0,0.3,0.75,0.79,10,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_004_pipeline_inspection-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-001,text | text | text | text | text | image | text | text | text | text,E2 | E3 | E4,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,vector,1,4,1,1,0.25,1.0,1.0,0.25,682.78,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,vector,3,4,1,1,0.25,1.0,0.3333,0.25,682.78,3,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,vector,5,4,1,1,0.25,1.0,0.2,0.25,682.78,5,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,vector,10,4,2,1,0.5,1.0,0.2,0.5,682.78,10,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-002,text | text | text | text | text | text | text | image | text | text,E1 | E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,graph,1,4,1,1,0.25,1.0,1.0,0.25,3957.18,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,graph,3,4,1,1,0.25,1.0,0.3333,0.25,3957.18,3,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,graph,5,4,1,1,0.25,1.0,0.2,0.25,3957.18,5,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
